funny,user_id,review_id,text,business_id,stars,date,useful,type,cool
2,kmE8w5Y785eZmodsx0V6Ag,12JpDvtr4ZYFngGV6Kv-aQ,"Despite the fact that Vegas has a stupid number of local's tavern type places per capita (arguably way too many), Big Dog's gets 2 thumbs up from me for their large creative menu. 

I finally made it over here for lunch today after years of working in the area. With all the sports bar hopping my husband and I do during football season, taverns usually aren't my first choice for lunch. Today a burger topped with a brat and bacon just *sounded* good, so off to Big Dog's we went. 

My coworker got a brat, I got the insane brat/burger/bacon thing, and my husband got pulled pork sliders. First off, they get props for all the choices of sides - fries, garlic fries, sweet potato fries, onion rings, salad, potato salad, cole slaw.. OMG, so happy! I love choices. I ended up with the sweet potato fries and they ended up being SWEET POTATO WAFFLE FRIES. Best sweet potato fries ever. Seriously. 

My ridiculous burger topped with a brat, and cheese, and onion strings, and bacon was amazing. I'm not sure if the burger meat itself was good because I was in topping heaven. I ate 1/3rd of it and was too full to continue. Insanely tasty and filling. My husband enjoyed his pulled pork sliders very much as well. 

I'm not sure how tasty their healthy food is (although the salads did sound damn good on the menu!), but their bar food is great - a nice change from the offerings at your typical PT's.",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-02-15,4,review,5
2,deL6e_z9xqZTIODKqnvRXQ,04sgkOZVexEwBP9TniY1NQ,"*****2013 Entertainment book...$10 bucks off of your bill of $30 or more*****


Well it has been about two years since I was here last for a less than memorable dining experience. You know those times you have dined at an establishment and had great food then you boast to a friend on how good it was. Then you take that friend to eat there and it is a complete disaster and not good at all! Well that is what happened here about two years ago so that is why I have stayed away for so long.

This just goes to show that an establishment can change for the better or worse after time, in this case luckily was for the good! I know my fellow Yelper and good friend Karen is going to shake her head and laugh when she reads this review! lol You can also read her review from when she posted about our crappy horrific visit as well.

This was one of those nights where you want to dine out however can't decide on a place so this is where hubby and I ended up.

We got there late however the basketball game was still playing so our server invited us to take advantage of happy hour as she would honor it for us. So I got a whiskey and coke for $2 and my sweetie decided on a Dog's Draft choice beer for $2 to start our meal off!

Their special this Tuesday night 3-10pm only was a half slab of BBQ baby back ribs, coleslaw and fries for $9.95. I must admit this meal was finger licking good with the fall off of the bone rib meat. The coleslaw was sweet and delicious as well really complimenting this meal along with the great golden fries. It is a lot of food for the price making a great special that I would order again for sure!

My hubby decided on the Brewer's Sandwich, a johnsonville beer brat and a red Klement's smoked brat topped with grilled onions, sauerkraut & Swiss cheese on grilled rye with beer mustard. Served with garlic fries. His meal looked delicious and he really enjoyed it a lot!

We decided for dessert to share their Big Dog's Brownie Sundae a warm, gooey, homemade chocolate brownie, topped with  häagen dazs vanilla ice cream, whipped cream and chopped peanuts. drizzled with hot fudge. It was very good!

The service was good as our server was friendly and attentive with a smiling face which made us feel comfortable.

I am happy to say the food we ordered on this visit was 100% better in quality, taste, portion and price then it was on the last visit!

We also took advantage of our coupon $10 off your check of $30 or more, so basically my $9.95 baby back rib dinner was free!",1Lbq92b6B9z1FYk5mS2R9Q,4,2013-06-19,6,review,7
1,xNKjIktegMyHVSXFznJTRg,6jO5jz678M64-ve_JCS_Aw,"Nasty, terrible and disgusting come to mind as I walked in this place with a seat yourself sign.  Even worse they told me with kids I could not sit in the main dining area and I must sit in a narrow hall way that was truly awful.  It was also smokey and loud in here.  We immediately left and went to the Steak House at Circus Circus that provides incredible service, food and atmosphere.  If you want a quality place to dine and have kids avoid Big Dog's Cafe, I guess the name should have been a clue.",1Lbq92b6B9z1FYk5mS2R9Q,1,2011-11-23,0,review,0
0,q6uNOuHAPaMjDHHRJCl-8Q,Bv1rfbs2KRO_AI19k5AecA,"+ Nachos that fill up an entire plate.

+ Fresh salads and soups.

+ Great microbrewed Beer.

+ Video poker at the bar

+ Tv's throughout the entire place.

+ Friendly bartenders.


- The only negative is when you sit at the bar and the old dude next to you lights up, and leaves a burning cig in the ashtray!  Would you please smoke it or put it out?!?  We have had to change seats because of this before.

(Man do I miss the Holy Cow!  Yeah, I know, it's been closed forever, but you never get over your first Vegas love.)",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-01-18,1,review,1
0,2WniIUDY7MqU1rNL1nwolQ,9GuYA7IbeKCv_owWv4rHeg,"I'm not usually one to frequent sports bars... but I'll make an exception for wonderful Big Dog's!  They make their own beer, something that I've found to be pretty rare here in Vegas.  While most bars are offering you a choice of Bud, Bud Light or Coors, Big Dog's offers those PLUS about 8 of their awesome microbrews!  If you're a beer lover, you gotta try their IPA!  It's simply heavenly!  They usually have their regular IPA but once in a while they also offer War Dog, a knock-you-on-your-ass 9% alcohol imperial IPA!  It is SO GOOD but beware, as you really only need to drink one.  I would also recommend the stout and pale ale.  Skip the bizarre wheat beer... it tastes like root beer to me for some weird reason.  

Atmosphere in the place is pretty good for a sports bar with video poker machines.  The staff is friendly and they remember you.  Very high ceilings and good ventilation, so you won't come out smelling like smoke.  They also have good bar food- excellent fries, and I would highly reccommend the fish tacos.  Nachos are HUGE... share with 10 people!",1Lbq92b6B9z1FYk5mS2R9Q,4,2007-02-01,2,review,2
0,XLNaiWF21OsAf0fMV6kuSg,A4N3ZAzitKZQKsJx-LKxDg,"I've got to hand it to Big Dogs. My family has been coming to this place for years.

Big Dogs is basically a PTs with microbrews with a cafe attached. You walk into the big Dog House. The bar area is 21 plus, it's smokey, and there are various video poker machines.
The restaurant is on the left half of the building. There is a section of hi-top seating which allows seating; the larger dining area is lined with booths and scattered tables. 

I've never had a bad meal here, ever. Even those that I didn't like that much were based on my own taste buds (I just don't like brats, never will). They offer up amazing soups and cheese curds. If you are feeling indulgent, order some of these bad boys. They are gooey cheesy, beer-battered perfection. Seriously, my mouth is watering as I type this.

Some of my go-to regulars are the Southwest Steak salad, the pulled pork sandwich, fish and chips, and grandma's pot roast. They offer fries, coleslaw, potato salad, or sweet potato fries. 

Service is always prompt and friendly. The place doesn't feel overly clean, but I think that has to do with the indoor smoking and dim lighting. 

 Big Dog is Top Dog, too!",1Lbq92b6B9z1FYk5mS2R9Q,4,2013-07-23,2,review,1
0,6rCP95GtOyYnXHzNYmsiNg,PvDdM4qoubKcwwsOJz8Eyg,"i've been here many times and the food is always on point. a lot of these ""bar food"" places are just soggy, greasy and overpriced but i'm never disappointed here. their beers are not far from excellent also. the sweet potato waffle fries are super good if you're tired of eating plain old french fries all the time. i highly recommend stopping by for lunch if you're ever in the area.",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-10-11,0,review,0
0,4wpV4DZlNxQ2xG_O3Y9lSg,kfdjE2gYhPSotic13fSvjA,"I like Big Dog's a lot. If I had my choice, I'd go to the Draft House, but if I'm in the area, Big Dog's on Sahara is a worthy replacement.
Same great local craft beer, including the Red Hydrant(?) I like so much!",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-02-02,1,review,0
0,N044aCKJv3G5WuvwT5AJcA,WONkI0cJMEO28LikU33-GQ,"Next stop on the Vegas slider pilgrimage - BIG Dogs.  Haven't been here in ages - kinda avoided / boycotted  since they were a big competitor of mine back in the bar owning days.  well, that was then, sliders are more important !!

debated about the tenderloin sliders or the angus since i wanted to focus on the burger options when they are offered, i chose the angus.  The angus sliders with cheese and fries ( $8.50 ) with a diet coke - i was being a good boy yet not sure why !

on a side note - this place needs a good cleaning and it really needs some fresh air pumped in ! the sliders - decent, nice spicing in the meat -something i didn't experience at the other spots.   fries - ehhhhh.

i hit them for $100 on the machines so i treated myself to an ice cream at danielles next door ( separate review )",1Lbq92b6B9z1FYk5mS2R9Q,3,2008-08-06,0,review,0
0,Io5GxWjhtxqiWnoA-6Fh-w,RIA4N2L7q2Gm9QvmK25QVg,"So, whenever I go to a restaurant which has Philly Cheesesteak sandwiches on the menu, that's the first thing I sample. If they do a good job with that, I am happy with the restaurant. 

I was torn with this one. One part of me wanted to cradle this moist, flavorful, delicious sandwich as one would a hard-earned trophy, or a cherished heirloom. The other part of me wanted to shove the whole thing in my mouth at once, and just wallow in cheesy ecstasy. If I hadn't been heading to meeting with customers, I'd probably have ordered a second one just to rub all over myself, so that no part of me would have to miss out on this sandwich. 

I recently found out that a friend of mine had their wedding catered by Big Dog's. Now I know why.",1Lbq92b6B9z1FYk5mS2R9Q,5,2012-12-14,0,review,0
0,ltX3MWLQybLDsbcerIt9EA,KzeBE8IAHZlbCIzkixX7iQ,A great place to watch football. Great bloody Mary at a great price...$3.50 is unheard of in Vegas. They serve breakfast too. This is great since college football starts at 9 am.  The best is their microbrew beer.  I loved their Tailwagger Wheat and Red Hydrant Ale. Loved their prices too.  In a land where a beer on the strip costs $10 its nice to see a game day special of 20 wings and a pitcher of microbrew for $20!,1Lbq92b6B9z1FYk5mS2R9Q,5,2010-09-26,0,review,0
0,r7g1KCXjnymaFNkH1WLuDQ,Y_bFvaDzT1YgMLrw2jB5CQ,"First of all, let's be real----for the most part you shouldn't be going in to a bar/casino with high expectations about being served ""fine"" cuisine.  Having said that, the food here is better than expected.  I came here more for the selection of ""home-brewed"" beers and was not disappointed.  Especially because on Saturday nights they offer half-price pitchers and at $8 it's a good deal even for a single diner like myself.  They had a Baby Back Ribs special with a 1/3 rack of ribs plus coleslaw and sweet potato waffle fries for $8----can't beat the price.  The meat was very tender and fell off the bone and the sauce was not overpowering (it's a sweeter sauce if you like tangy instead).  I didn't try anything else because hey, it is a bar and casino!  But I would come back to try something else and maybe even try their breakfast with a fresh glass of beer.  Now we're talking!  :)",1Lbq92b6B9z1FYk5mS2R9Q,3,2010-07-06,1,review,1
0,-G35_dZy8x1700zQevk5Yw,bYz64l3FSI0W86Or_5h6rA,"Wandered across this place by accident while looking for a Mobil gas station. The food was at least a notch above bar food, and not terribly expensive at all. I didn't go there during a game, so service was quick and friendly. It's WAAAAY off the strip, which is why I think the prices were, well, normal. I will definitely try to go there again next time I'm in Vegas.",1Lbq92b6B9z1FYk5mS2R9Q,4,2010-11-17,0,review,0
1,z5_78RvewqSDKS_x6JaM9w,3lNfoAa8yTR6Mr4DrH7EfA,"I have typically stopped in to toss a few bucks into the machines when bored but have eaten here on occasion too.  

First off, while it's probably not so, you just get the feeling that nothing in the place is clean.  It's old.  It shows no signs of renovation and thus the feeling of 25 years  (just a guess) of being open twenty-four hours a day catches up with the place.  As I have seen in other reviews, the smoke hanging in the air doesn't jibe well with an eating establishment.  I had it at 3 stars, but writing the review, I just can't give 3 (A ok) to a place where my clothes stink like smoke every time I spend an hour there.

Food positive:  Only place I know you can get a Bratzel (brat/burger combo on a pretzel bun)!  Food negative:  This place sort of touts itself as a Packer (ie Wisconsin) establishment but the cheese curds are terrible and covered in some sort of Parmesan cheese or something - gross - that's not how you serve cheese curds.  Oh...and as a ""sports"" bar, shouldn't you have the Big 10 network??  They don't.",1Lbq92b6B9z1FYk5mS2R9Q,2,2013-02-17,0,review,0
0,MsZutzmEM_6wgCB1TjD09w,eBQ6pMdk_62VFAhRpjpHJA,"Great place for pub grub and cold microbrew beers. Looking for your favorite team on the TV? They have plenty of flat-screens throughout. Friendly staff. The reviews from fellow Yelpers pretty much say the same thing, so why re-hash it? Definitely worth a visit!",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-02-03,0,review,0
0,5Fc4367gM1G8JCd9l20DuQ,9Jb388h3A6TV4PZM8CEj3w,"I am sad people lost their jobs but I am not surprised.  We stopped in and stood and waited for 15 minutes to be seated, staff walked by us the bartender looked at us but they all ignored us.  Was it because we had kids ?  Not kid friendly at all, in the end we just walked out.",1Lbq92b6B9z1FYk5mS2R9Q,1,2014-11-20,0,review,0
2,myql3o3x22_ygECb8gVo7A,8EadsegVcj6Io-SWm_M3mQ,"WHAT's BARKIN' !!!!!!!!!

""happy hour"": MON - FRI 3 - 6PM

Their annual gift card sale now through 12/2410. And you will receive an additional $25 if purchase $75 at once. What a great great value!!!!

Also, I found out a yellow card mentioned ""2 for 1 big dog's brews growler refills on Sunday"" -- watch your Sunday football in style with two 64oz. growler refills of your favorite award-winning... Time: 9am - 8pm

Plus, they provide many exciting game time gaming promotions, such as:
1. Take it to the house!
2. Tailgaming points party!
3. Pro football free play!
4. Gambler's parlay cards!

More?
Yes..... ---- Tasty $7 lunch specials",1Lbq92b6B9z1FYk5mS2R9Q,5,2010-12-20,5,review,3
0,eNI-HBdpILxdmLErVxpyCg,091i-SGD07q3eTwLoT2TxQ,"The Black Lab Stout is AWESOME! I like to pair it with the Black and Bleu Burger (with mushrooms added). The vibe here is always chill, the staff is knowledgeable and helpful, and the food is great. I would gladly recommend this place to anyone looking for a good place to eat away from the craziness of The Strip.",1Lbq92b6B9z1FYk5mS2R9Q,5,2013-06-05,0,review,0
0,r-kpr-POrNhzbbOYa2J_QQ,azQyiMmd6oHXM22eMKZGOg,"Big dogs has amazing food, everything I've had here has been delicious! The servers at this particular location are TERRIBLE though. The first time I went here, my sister and I stood at the host stand for more than 10 minutes waiting for someone to sit us in the dining area. They weren't even remotely busy. Had a few of them walk by us and didn't do anything. Finally someone seats us, but we still waited forever for someone to come take our order. Once that happens we are again finding ourselves waiting and waiting and waiting. Almost 20 minutes later they come and tell us they hadn't put the ticket in (didn't say anything during the long wait because I already figured the service was going to be slow) So she offers to buy our appetizer and finally has our order in. I decided to go there again with my sister and a friend,  because it's close and like I said, the food is awesome. The wait at the host stand wasn't long this time but the wait for food and ordering were still slow. The server brought us the check and I asked her to split it for us, sounds easy enough. Apparently it was asking for too much cause she gives us a dirty look, sighs and continues to have an attitude to ask who ordered what. Will be Last time at this particular location. If you want to enjoy good food go to big dogs, just not this one.",1Lbq92b6B9z1FYk5mS2R9Q,2,2015-10-11,0,review,0
0,pI1mlfKEb8dbhuOuEKj4fA,eOsxdXpJ1aJvr967cVmC7w,"I went with a party of 7.  The service was exceptionally slow.  It was so slow that several members of the party nearly had to leave before their food arrived.  We pleaded with our waitress to help move things along.  When the food finally arrived two of the orders were wrong.  A warning, don't order the black stout if you have anything else to do for the rest of the day.  Instead of pouring the stout like professionals and scraping off most of the head, my waitress told me they just let it sit until the head goes down.  I had two, they took forever to get and when they arrived they had nearly a 3 inch head.  It is good stout, but I don't like paying for a lot of foam or waiting for something that really doesn't happen.",1Lbq92b6B9z1FYk5mS2R9Q,2,2012-06-23,0,review,0
1,erdvrYG2b-YkTfZljgrXIg,hVoWZzLLfWxzAk2lMDrkCA,"To continue....

Great lunch specials, had a tri-tip samich with caramelized red onions on ciabatta roll.... A - mazing !  The fish samich is the catch of the sea with 2 large deep fried filets on a wheat bun...ohhh soooo good!!  Can't go wrong with da Big Dog salad with the chipotle ranch dressing....yummmmmm!  

and of course the in house brews.... .38 special? just sounds coool or tailwagger wheat? why sure, please....may I have some more?  Red Hydrant Ale... well you know....

and the typical array of TV's and video poker machines, I like the blackjack.....

LET IT RIDE!!!!!",1Lbq92b6B9z1FYk5mS2R9Q,5,2012-10-24,1,review,1
0,9-29omBZ5o3GV90o-edStg,Cwni4rRss1DVmDZU4I3fhQ,"we had the best meal in a long time here last night! Excellent fast service! we waited less than 10 minutes for our food, the food was AMAZING! steak was so delicious, garlic fries were sooooo gooood! and the brownie dessert was the perfect end to a wonderful meal. (sigh) I think im in love... :D",1Lbq92b6B9z1FYk5mS2R9Q,5,2013-03-22,0,review,0
0,KnPrhgAtSuUEA4PYSLFDVg,LBwx2BtAN5ciSLIuZ0HHng,"Eh / Meh / Uhh (or as yelp says, ""Meh. I've experienced better."")

Good service, decent food but really dark and somewhat spooky in the lack of windows and insane amount of cigarette smoke.

I recommend a sandwich or fried chicken-type dish, don't try the salads. Trust me. And don't expect a great selection of craft beers, but the prices are fair and like I said, the service has always been good to great there.",1Lbq92b6B9z1FYk5mS2R9Q,2,2013-12-08,0,review,0
5,QJI9OSEn6ujRCtrX06vs1w,uoo7pR86JYX02AlQvJ4RTg,"For the past two Sundays, I've come here to hang out for a couple of hours while my Son is at a Church function.  I enjoy watching the Sunday night football game here and enjoying a drink or two.  Last night I decided to grab a bite to eat.

I was dining by myself and wanted some finger food.  After browsing the menu for a few minutes, I decided to go with the Nachos ($10.50).  To wash it down, I had an Iced Tea.

I watched the Giants/Bears game while I waited for my grub......it didn't take too long before it came....the waitress delivered the Nachos and they were a friggin' mountain of Nachos!  (see pics) Seriously.....I'm not opposed to large portions, but damn this thing could easily feed 4 people!  I was a little pissed because I didn't want to eat that much and the waitress didn't say anything.....also the menu didn't mention the gargantuan size of the Nachos either.  I reacted by saying ""Damn, that's a friggin' mountain of food!"".....she replied ""I know""......well if you knew, why didn't you say something when I ordered it?!

This is where I am torn....do I knock off a Star because of this?  or not?  I personally feel that it's the server's responsibility to inform customers of stuff like this....especially when they see someone is dining alone and portion size is not mentioned on the menu.

Back to the food....the Nachos were topped with melted Cheddar Cheese, Jalapenos, Guacamole, Sour Cream, Onions, Olives, Tomatoes.  The thing was so massive that stuff was falling off the edges of plate....another faux pas from the server is that she didn't offer me a smaller plate to eat my Nachos.....she expected me to pull pieces off this mountain and have it fall all over the table like a pig.  I tried for a few minutes but felt like a slob so I asked her for a plate, which she brought over right away.

The Nachos flavor wasn't spectacular, it was bleh.  The Cheese wasn't gooey....it was melted, but seemed to be sitting a little while because it was already coagulating and it was difficult to eat the Nachos without using a fork.  Also, it was top heavy with the toppings....meaning after the 1st layer of Nachos, there was nothing but bare chips in the lower sections.  What's the point of this dish then?  I don't know.....I felt bad because I didn't even come close to finishing it and it wasn't worth taking home......what a waste of food.

I took off 1 Star because of the bad service.....still a great place to catch a game.  I've eaten here many times in the past with great experiences, but was an inactive Yelper at the time so those experiences are outdated.

Will I return?  Because of my favorable history with Big Dog's, I will give them another chance.....next time I'm asking the server how large the portion is.",1Lbq92b6B9z1FYk5mS2R9Q,2,2010-10-04,10,review,6
0,I9ij14zrH2KmmUrm9Vnjhg,XO1jwQtfBy0HOk-ykRPk5Q,Best burgers bachi burger sucks compaired to the big dogs,1Lbq92b6B9z1FYk5mS2R9Q,4,2012-10-16,0,review,0
0,U0bFgAe0KKUpagsnvddX1g,UlfPS2NbpKlgmzX1R2U31w,"Been here a few times since moving to town.  Enjoyed the Fish Fry being from the mid west.

Played poker here a few times and enjoyed the vibe until recently when an oncoming bartender snapped at me and my girl and said ""You have to bet the Max to be comped""  

She Didn't say hello or anything, RUDE!!!!! in fact we play here and other places and bet all over the board depending on how the payout is going.

Anyway, after that statement and the way it was delivered, we got up and left and don't plan to return anytime soon.  I tip well and buy most of my drinks most of the time.  This was shocking and pissed me off the way it was said.  Most bartenders hav ea better personality and can get way with this, but she was rude.",1Lbq92b6B9z1FYk5mS2R9Q,3,2013-12-03,0,review,0
0,1RCo1B8YVPtzRDTrm3AyDw,ExBk94nc5HPolUanLj7JTA,Good food & service! A favorite of mine. Have had the buffalo chicken wrap and burgers here.. The staff is friendly and the beer is cold!,1Lbq92b6B9z1FYk5mS2R9Q,4,2013-03-14,0,review,0
1,VeYSD3Xgxd-R4yowet51tA,AL8W240W6JMhV_icP5l1MQ,"My friend just moved to the west side (which I basically never venture to; west of the strip is anathema to me) and last night we went and ate and then tried to find a neighborhood bar for him to go to in proximity to his new digs.  Somehow, we ended up at Big Dog's.  While it ain't BAD, it's definitely not the place he, or we, will be spending our time.

I can't attest to the quality of the food, but the drinks weren't bad.  I do hate it when places don't charge on-the-dollar for drinks.  Well drinks were $3.25 - not a bad price - but do I give the barkeep a less-than-a-buck tip (hate to do that) or end up with a purse full of quarters (hate that a little more)?  The cocktail waitress was attentive and nice and saw my drink was empty and asked if I wanted another right away.  I just didn't like the atmosphere.

I like the awesome hip bars downtown, to be sure, but I have a deep and abiding appreciation for local bars.  Ones that the everyday Joe goes to.  This one fell short.  The atmosphere felt a little unwelcoming and after two drinks we jetted.",1Lbq92b6B9z1FYk5mS2R9Q,3,2007-04-05,2,review,1
0,fcMH8X5FGRTuTJZ42XpZ3Q,NUqV1GbgoeDTAUHzA1kGSg,"We eat here every time we visit Vegas as my dad lives nearby in Summerlin. Consistently good food and stellar service.  We showed up tonight w a party of 10.  Seamus the manager was the best.,,,got us a table and our server was great.  The food was as always perfectly prepared (and we order everything slightly off the menu). Beers are great and so are the mixed drinks.  It's not smoky inside, not overly noisy and just an overall pleasant place to go, especially to get off the strip.  This is one of my dads favorites and he comes weekly. We have been coming monthly when we visit and I am finally getting around to writing a review.  We had a bad experience this AM at Weiss deli so coming here was so relaxing.  I hope the management reads this and knows how much we enjoyed the meal and service.  Seamus is so incredibly pleasant, he makes the visit that much nicer.  Even my husband, who never really comments on service mentioned this.",1Lbq92b6B9z1FYk5mS2R9Q,5,2012-03-04,0,review,0
0,tO8C0fsWJ_ylxNCQlITAPg,87wccxB2OKgdNw4PwzpmVw,"Bartender was great and knew the beers very well. Food was good, had the brat/sausage burger and it really hit the spot. The whole place itself looks like it needs a deep cleaning and to change its air filters but what can u expect from a local dive bar. I will go back when i want to gorge my self on good Wisconsin styled food though.",1Lbq92b6B9z1FYk5mS2R9Q,3,2013-07-06,0,review,0
0,gjZmpzgMcQvBWQFviWu71A,OfHWw4OqwqzyQf5FdkU41Q,"Just ok. The cheese curds are delicious. The beer is just average. The pretzel is  not a pretzel, it's bread with salt on it, shaped like a pretzel.",1Lbq92b6B9z1FYk5mS2R9Q,2,2012-04-13,0,review,0
0,fqjuy7iAJSn5hcvl_8mOQg,yOFk-vYX8_ZI45j_b3AIaA,"Excellent microbrews, annnnnd that's about it.

Bad customer service, bad atmosphere...it almost doesn't know what it's trying to be...well that's not true.  It WANTS to be a Wisconsin bar in Vegas,  it's just that it does it very very poorly.  (And I went to college in Wisconsin UWEC FTW!!!)  This ""should"" be Packer heaven... WTF?  Try installing at least one TV that isn't 10 years old!

It feels OLD, and so is the staff.",1Lbq92b6B9z1FYk5mS2R9Q,2,2013-05-25,0,review,0
1,JqP9_2Ky-X1MRro0pBPPNQ,CFZWr6Wro5hBIoxK8zWWkQ,"Good football specials and strong drinks. That about sums up this place. We had wings and drinks while watching the games last Sunday. They don't have every game up and you can't really see all the games from just one seat, but it's still a good place to grab some beer and enjoy some cheap bar food. The spicy honey wings won me over and they have really good beers they brew themselves on special. The Patron margarita put me over the top. It was strong and really good. Put me in a good mood for the rest of the day.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-11-16,1,review,0
0,JbIgJ46QTSQUmtX6l07ZDg,hlhSrU9DV1f-98hYBgzyMA,"It's fine. There are typical food court choices. The seating area is nice, and they clean it up very regularly. It's a food court. If you have to eat here, I'm sure you'll be able to find something in your budget and to your taste.",3Phhm4suJ-9fVakKXJSMxg,3,2014-03-19,0,review,0
4,pMefTWo6gMdx8WhYSA2u3w,EiiK6ayw26wEOb3bF8scqw,"Seeing as there are reviews for Dine on L3 (Yorkdale mall) and Urban Eatery (Eaton Centre), I figure I would review the new food court in Square One which is going by the name of ""Food Central"".  It has the same concept as Yorkdale and Eaton Centre, as they give you real cutlery and dishes as opposed to the plastic ones.  

Compared to Eaton Centre, and Yorkdale, this is a lot smaller, but there is still at least 20 places to choose from including some of the newer entries into the food court wars (Big Smoke Burger, Amaya Express, SU&SHI, Shanghai 360, Chipolte, Szechuan Express) plus the older ones (A&W, KFC, Manchu Work etc.).

Overall, it's not a bad place to eat if you are on your lunch, can't decide what to eat or are just hanging out at the mall, but not worth a special drive (it is a food court after all right?)

Also, compared to Yorkdale, there's no special sit down restaurants close to the food court besides Earl's.",3Phhm4suJ-9fVakKXJSMxg,3,2013-09-08,6,review,4
0,U5YQX_vMl_xQy8EQDqlNQQ,1hGqMvWTOLBvMQzv6i1K5A,"Although I appreciate Square One trying to improve shoppers' dining experience, what I dislike about the whole concept behind Food Central is that it sorta promotes an apathetic, lazy attitude amongst diners.

Good:  Use of actual stainless steal cutlery, melamine trays, bowls, cute condiment containers, cups, etc.  Newly renovated eateries, washrooms, seating. 

Bad:  Not enough seating, especially at peak times, considering the amount of eateries, and there aren't any visible garbage/recycling bins, so as a diner, you can either leave your tray/trash on the tables OR bring your tray to the station to have someone else clean up after you.  :(

This is not a good message to insinuate to shoppers.  Instead, I think Food Central should promote a more community-like attitude such as ""please clean up after yourself"" and set up different bins - similar to IKEA/Whole Foods - so that everyone can do their part!  

There are already enough lazy slobs out there, we don't need to raise a new generation of them.

As of now, Food Central is not 100% complete, still uneven flooring around outskirts.",3Phhm4suJ-9fVakKXJSMxg,2,2013-10-14,1,review,0
0,16NsDmuRLHNa5oswow8sug,yPkZrMM_HQhISeEpMv2eQA,"Much more nicer than before. Very modem look now.
Need more cultural variety though i think.
I like the new dishes system.",3Phhm4suJ-9fVakKXJSMxg,4,2014-03-19,0,review,0
0,fcfFXPoxpLHvR98cvf618A,9ZGMCKmXyybpcLRR9ka-IQ,"Much nicer than the old food court that I remember, that's for sure!

I worked at Square One for several years back when I was in university and remember the food court quite well...it was my savior on the (many) occasions that I would forget to bring my lunch to work. How I didn't pack on twenty pounds at the time is beyond me. It was adequate back then, if pretty standard. Now with a lot of malls stepping up their game, it's nice to see that Square One has followed suit.

Everything has been redone and renovated and it has a nice and modern look, although it does look a little cold and sterile compared with how it used to. Lots of new places as well as the old, so there really is a good selection. It's still overpriced and often dull mall food but at least you have options. They've also made the switch to reusable cutlery and dishware, which is obviously great. 

All-in-all it's still a food court in a mall, but at least it's a pretty decent one with a lot of choices. Though I don't work in the mall anymore, nor do I frequent it as much as I used to it's nice to know that if I did, I wouldn't get too sick of having to go through a very limited rotation.",3Phhm4suJ-9fVakKXJSMxg,3,2014-05-29,0,review,0
0,KDGywMWT8L1oy6pOrWtFpQ,hX3dFDE64br-adikkj2-Mw,"This is a typical mall food court, mediocre food over priced, bad attitude = Square one food central",3Phhm4suJ-9fVakKXJSMxg,3,2014-02-19,0,review,0
2,2QhYG5gwEReX7qC_EE7jaA,asHvvC1mUN_hweRw8DeRkA,"The service was friendly and attentive without being intrusive--an ideal balance. The friend I met for dinner here had been here many times before and usually ordered the meat dinner for two. We decided to try the vegetarian version this time. 

Delicious! The dhal was fabulous, as was the saag paneer. Fresh naan and thick, not too sweet lassi. The kheer was similar--rich, but not overly sweet.

In all, a delicious meal! We lucked out in being seated without a reservation, but the waiter seemed a little nonplussed at first, and we had an option of one of two tables, as all of the rest of them were reserved. So--probably best to call ahead if you're planning on coming for dinner.

My one regret is that the dinner special was so enticing--and delicious, and filling--that I never got a chance to try the other tempting options on the menu!",0BJK4_RQnNiiXJcYPEgG3w,4,2011-01-15,3,review,2
0,puKCWAzXbY4QfpMBOkVEKg,3gdXLrmOWfriU8JCNBnjng,"What everyone else said!  I'd like to put a good word in for their mango lassi, too.",0BJK4_RQnNiiXJcYPEgG3w,5,2009-04-21,0,review,0
0,MdjsjgFRXf1g5nIxSL-1zQ,vAeDysRFfOtk3wJSBhqbOg,"This place is great - nice food, not very expensive, usually easy to get a table, a nice mix of vegetarian and non-vegetarian dishes.  Highly recommend.

The service can be a little inattentive, though - but if you get their attention then they are very friendly and helpful, you just need to know that if you want something you need to wave someone over.",0BJK4_RQnNiiXJcYPEgG3w,5,2011-08-23,0,review,0
